,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,species_id,genus,species,taxa
21422,21423,2,22,1994,9,DM,M,37.0,42.0,DM,Dipodomys,merriami,Rodent
21423,21424,2,22,1994,14,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
21424,21425,2,22,1994,5,DM,F,37.0,42.0,DM,Dipodomys,merriami,Rodent
21425,21426,2,22,1994,14,DM,M,39.0,43.0,DM,Dipodomys,merriami,Rodent
21426,21427,2,22,1994,13,AH,,,,AH,Ammospermophilus,harrisi,Rodent
21427,21428,2,22,1994,14,DM,M,36.0,44.0,DM,Dipodomys,merriami,Rodent
21428,21429,2,22,1994,13,OT,M,21.0,21.0,OT,Onychomys,torridus,Rodent
21429,21430,2,22,1994,6,RM,F,18.0,9.0,RM,Reithrodontomys,megalotis,Rodent
21430,21431,2,22,1994,8,DM,M,39.0,50.0,DM,Dipodomys,merriami,Rodent
21431,21432,2,22,1994,13,DM,M,37.0,43.0,DM,Dipodomys,merriami,Rodent
21432,21433,3,11,1994,12,DM,F,36.0,41.0,DM,Dipodomys,merriami,Rodent
21433,21434,3,11,1994,7,AB,,,,AB,Amphispiza,bilineata,Bird
21434,21435,3,11,1994,2,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
21435,21436,3,11,1994,23,RM,F,16.0,12.0,RM,Reithrodontomys,megalotis,Rodent
21436,21437,3,11,1994,17,DM,F,35.0,45.0,DM,Dipodomys,merriami,Rodent
21437,21438,3,11,1994,23,RM,M,18.0,10.0,RM,Reithrodontomys,megalotis,Rodent
21438,21439,3,11,1994,17,DM,M,37.0,52.0,DM,Dipodomys,merriami,Rodent
21439,21440,3,11,1994,22,DS,M,47.0,115.0,DS,Dipodomys,spectabilis,Rodent
21440,21441,3,11,1994,12,DM,M,37.0,41.0,DM,Dipodomys,merriami,Rodent
21441,21442,3,11,1994,2,DM,M,34.0,45.0,DM,Dipodomys,merriami,Rodent
21442,21443,3,11,1994,17,DM,M,37.0,57.0,DM,Dipodomys,merriami,Rodent
21443,21444,3,11,1994,12,DM,F,37.0,37.0,DM,Dipodomys,merriami,Rodent
21444,21445,3,11,1994,21,PF,F,15.0,9.0,PF,Perognathus,flavus,Rodent
21445,21446,3,11,1994,19,RM,F,16.0,10.0,RM,Reithrodontomys,megalotis,Rodent
21446,21447,3,11,1994,17,OT,F,21.0,24.0,OT,Onychomys,torridus,Rodent
21447,21448,3,11,1994,2,DM,M,36.0,47.0,DM,Dipodomys,merriami,Rodent
21448,21449,3,11,1994,19,RM,M,16.0,10.0,RM,Reithrodontomys,megalotis,Rodent
21449,21450,3,11,1994,17,OT,M,22.0,26.0,OT,Onychomys,torridus,Rodent
21450,21451,3,11,1994,1,,,,,,,,
21451,21452,3,11,1994,18,,,,,,,,
21452,21453,3,11,1994,20,,,,,,,,
21453,21454,3,11,1994,24,RM,M,17.0,10.0,RM,Reithrodontomys,megalotis,Rodent
21454,21455,3,12,1994,14,DM,M,38.0,43.0,DM,Dipodomys,merriami,Rodent
21455,21456,3,12,1994,3,RM,M,,8.0,RM,Reithrodontomys,megalotis,Rodent
21456,21457,3,12,1994,9,OT,M,21.0,25.0,OT,Onychomys,torridus,Rodent
21457,21458,3,12,1994,8,DO,M,37.0,,DO,Dipodomys,ordii,Rodent
21458,21459,3,12,1994,3,RM,F,16.0,9.0,RM,Reithrodontomys,megalotis,Rodent
21459,21460,3,12,1994,4,DM,F,38.0,54.0,DM,Dipodomys,merriami,Rodent
21460,21461,3,12,1994,4,DM,M,37.0,52.0,DM,Dipodomys,merriami,Rodent
21461,21462,3,12,1994,3,NL,M,35.0,,NL,Neotoma,albigula,Rodent
21462,21463,3,12,1994,11,DM,F,36.0,45.0,DM,Dipodomys,merriami,Rodent
21463,21464,3,12,1994,14,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
21464,21465,3,12,1994,11,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
21465,21466,3,12,1994,11,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
21466,21467,3,12,1994,14,DM,M,36.0,47.0,DM,Dipodomys,merriami,Rodent
21467,21468,3,12,1994,11,DM,F,36.0,37.0,DM,Dipodomys,merriami,Rodent
21468,21469,3,12,1994,6,PF,M,16.0,7.0,PF,Perognathus,flavus,Rodent
21469,21470,3,12,1994,13,DM,M,36.0,42.0,DM,Dipodomys,merriami,Rodent
21470,21471,3,12,1994,5,PF,M,14.0,7.0,PF,Perognathus,flavus,Rodent
21471,21472,3,12,1994,4,DM,F,37.0,47.0,DM,Dipodomys,merriami,Rodent
21472,21473,3,12,1994,6,RM,F,16.0,13.0,RM,Reithrodontomys,megalotis,Rodent
21473,21474,3,12,1994,11,DM,M,39.0,55.0,DM,Dipodomys,merriami,Rodent
21474,21475,3,12,1994,11,DM,F,35.0,44.0,DM,Dipodomys,merriami,Rodent
21475,21476,3,12,1994,4,DM,M,36.0,48.0,DM,Dipodomys,merriami,Rodent
21476,21477,3,12,1994,11,DM,M,38.0,44.0,DM,Dipodomys,merriami,Rodent
21477,21478,3,12,1994,8,DM,M,37.0,49.0,DM,Dipodomys,merriami,Rodent
21478,21479,3,12,1994,9,DM,M,38.0,43.0,DM,Dipodomys,merriami,Rodent
21479,21480,3,12,1994,8,OT,M,21.0,23.0,OT,Onychomys,torridus,Rodent
21480,21481,3,12,1994,10,,,,,,,,
21481,21482,3,12,1994,15,,,,,,,,
21482,21483,3,12,1994,16,,,,,,,,
21483,21484,4,10,1994,22,DM,M,39.0,47.0,DM,Dipodomys,merriami,Rodent
21484,21485,4,10,1994,24,RM,M,16.0,10.0,RM,Reithrodontomys,megalotis,Rodent
21485,21486,4,10,1994,19,PP,M,22.0,20.0,PP,Chaetodipus,penicillatus,Rodent
21486,21487,4,10,1994,19,PF,F,16.0,6.0,PF,Perognathus,flavus,Rodent
21487,21488,4,10,1994,22,DM,M,39.0,57.0,DM,Dipodomys,merriami,Rodent
21488,21489,4,10,1994,22,DS,F,51.0,78.0,DS,Dipodomys,spectabilis,Rodent
21489,21490,4,10,1994,22,DM,M,36.0,51.0,DM,Dipodomys,merriami,Rodent
21490,21491,4,10,1994,22,DM,F,37.0,43.0,DM,Dipodomys,merriami,Rodent
21491,21492,4,10,1994,2,OT,M,21.0,31.0,OT,Onychomys,torridus,Rodent
21492,21493,4,10,1994,12,DM,F,37.0,41.0,DM,Dipodomys,merriami,Rodent
21493,21494,4,10,1994,2,OT,F,20.0,30.0,OT,Onychomys,torridus,Rodent
21494,21495,4,10,1994,22,DS,M,50.0,118.0,DS,Dipodomys,spectabilis,Rodent
21495,21496,4,10,1994,21,PF,F,17.0,8.0,PF,Perognathus,flavus,Rodent
21496,21497,4,10,1994,17,DM,M,36.0,51.0,DM,Dipodomys,merriami,Rodent
21497,21498,4,10,1994,22,PP,F,20.0,13.0,PP,Chaetodipus,penicillatus,Rodent
21498,21499,4,10,1994,18,RM,M,18.0,11.0,RM,Reithrodontomys,megalotis,Rodent
21499,21500,4,10,1994,17,DM,F,35.0,45.0,DM,Dipodomys,merriami,Rodent
21500,21501,4,10,1994,12,DM,F,37.0,37.0,DM,Dipodomys,merriami,Rodent
21501,21502,4,10,1994,2,DM,M,39.0,41.0,DM,Dipodomys,merriami,Rodent
21502,21503,4,10,1994,19,PF,M,16.0,6.0,PF,Perognathus,flavus,Rodent
21503,21504,4,10,1994,1,DM,F,,44.0,DM,Dipodomys,merriami,Rodent
21504,21505,4,10,1994,2,DM,M,35.0,52.0,DM,Dipodomys,merriami,Rodent
21505,21506,4,10,1994,1,DM,M,38.0,42.0,DM,Dipodomys,merriami,Rodent
21506,21507,4,10,1994,2,NL,M,,180.0,NL,Neotoma,albigula,Rodent
21507,21508,4,10,1994,17,DM,M,35.0,31.0,DM,Dipodomys,merriami,Rodent
21508,21509,4,10,1994,12,OT,M,20.0,24.0,OT,Onychomys,torridus,Rodent
21509,21510,4,10,1994,2,PP,M,22.0,18.0,PP,Chaetodipus,penicillatus,Rodent
21510,21511,4,10,1994,1,DM,M,36.0,44.0,DM,Dipodomys,merriami,Rodent
21511,21512,4,10,1994,19,PF,M,17.0,10.0,PF,Perognathus,flavus,Rodent
21512,21513,4,10,1994,17,PF,F,,6.0,PF,Perognathus,flavus,Rodent
21513,21514,4,10,1994,1,DM,M,38.0,49.0,DM,Dipodomys,merriami,Rodent
21514,21515,4,10,1994,19,PF,M,14.0,8.0,PF,Perognathus,flavus,Rodent
21515,21516,4,10,1994,7,PP,F,22.0,18.0,PP,Chaetodipus,penicillatus,Rodent
21516,21517,4,10,1994,20,,,,,,,,
21517,21518,4,10,1994,23,,,,,,,,
21518,21519,4,11,1994,9,DM,F,36.0,43.0,DM,Dipodomys,merriami,Rodent
21519,21520,4,11,1994,4,DM,F,37.0,49.0,DM,Dipodomys,merriami,Rodent
21520,21521,4,11,1994,6,PF,M,17.0,7.0,PF,Perognathus,flavus,Rodent
21521,21522,4,11,1994,3,RM,M,16.0,9.0,RM,Reithrodontomys,megalotis,Rodent
21522,21523,4,11,1994,14,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
21523,21524,4,11,1994,3,RM,F,17.0,11.0,RM,Reithrodontomys,megalotis,Rodent
21524,21525,4,11,1994,8,DO,M,36.0,51.0,DO,Dipodomys,ordii,Rodent
21525,21526,4,11,1994,3,PP,M,21.0,19.0,PP,Chaetodipus,penicillatus,Rodent
21526,21527,4,11,1994,3,NL,M,34.0,180.0,NL,Neotoma,albigula,Rodent
21527,21528,4,11,1994,14,DM,M,36.0,41.0,DM,Dipodomys,merriami,Rodent
21528,21529,4,11,1994,4,DM,F,37.0,41.0,DM,Dipodomys,merriami,Rodent
21529,21530,4,11,1994,11,DM,M,38.0,43.0,DM,Dipodomys,merriami,Rodent
21530,21531,4,11,1994,11,DM,M,38.0,46.0,DM,Dipodomys,merriami,Rodent
21531,21532,4,11,1994,13,DM,M,36.0,44.0,DM,Dipodomys,merriami,Rodent
21532,21533,4,11,1994,11,DM,M,39.0,45.0,DM,Dipodomys,merriami,Rodent
21533,21534,4,11,1994,8,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
21534,21535,4,11,1994,13,OT,M,22.0,22.0,OT,Onychomys,torridus,Rodent
21535,21536,4,11,1994,11,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
21536,21537,4,11,1994,11,DM,F,37.0,50.0,DM,Dipodomys,merriami,Rodent
21537,21538,4,11,1994,14,DM,M,36.0,47.0,DM,Dipodomys,merriami,Rodent
21538,21539,4,11,1994,6,PP,M,22.0,16.0,PP,Chaetodipus,penicillatus,Rodent
21539,21540,4,11,1994,11,DM,F,36.0,45.0,DM,Dipodomys,merriami,Rodent
21540,21541,4,11,1994,8,DO,F,38.0,49.0,DO,Dipodomys,ordii,Rodent
21541,21542,4,11,1994,4,DM,M,36.0,23.0,DM,Dipodomys,merriami,Rodent
21542,21543,4,11,1994,8,SS,,,,SS,Spermophilus,spilosoma,Rodent
21543,21544,4,11,1994,8,DM,M,38.0,51.0,DM,Dipodomys,merriami,Rodent
21544,21545,4,11,1994,11,DM,M,39.0,52.0,DM,Dipodomys,merriami,Rodent
21545,21546,4,11,1994,15,RM,M,16.0,8.0,RM,Reithrodontomys,megalotis,Rodent
21546,21547,4,11,1994,9,DM,M,38.0,46.0,DM,Dipodomys,merriami,Rodent
21547,21548,4,11,1994,16,PP,M,21.0,20.0,PP,Chaetodipus,penicillatus,Rodent
21548,21549,4,11,1994,4,DM,F,34.0,24.0,DM,Dipodomys,merriami,Rodent
21549,21550,4,11,1994,11,DM,F,37.0,35.0,DM,Dipodomys,merriami,Rodent
21550,21551,4,11,1994,9,DM,M,37.0,43.0,DM,Dipodomys,merriami,Rodent
21551,21552,4,11,1994,11,DM,M,32.0,43.0,DM,Dipodomys,merriami,Rodent
21552,21553,4,11,1994,10,RM,F,16.0,10.0,RM,Reithrodontomys,megalotis,Rodent
21553,21554,4,11,1994,5,,,,,,,,
21554,21555,5,18,1994,2,DM,M,36.0,44.0,DM,Dipodomys,merriami,Rodent
21555,21556,5,18,1994,18,UR,,,,UR,Rodent,sp.,Rodent
21556,21557,5,18,1994,24,SO,M,28.0,86.0,SO,Sigmodon,ochrognathus,Rodent
21557,21558,5,18,1994,2,NL,M,35.0,,NL,Neotoma,albigula,Rodent
21558,21559,5,18,1994,19,PF,M,16.0,8.0,PF,Perognathus,flavus,Rodent
21559,21560,5,18,1994,2,DM,M,36.0,51.0,DM,Dipodomys,merriami,Rodent
21560,21561,5,18,1994,19,PF,M,16.0,6.0,PF,Perognathus,flavus,Rodent
21561,21562,5,18,1994,24,RM,F,17.0,10.0,RM,Reithrodontomys,megalotis,Rodent
21562,21563,5,18,1994,17,DM,M,,,DM,Dipodomys,merriami,Rodent
21563,21564,5,18,1994,7,RM,M,18.0,11.0,RM,Reithrodontomys,megalotis,Rodent
21564,21565,5,18,1994,21,PP,M,21.0,20.0,PP,Chaetodipus,penicillatus,Rodent
21565,21566,5,18,1994,19,PF,M,16.0,9.0,PF,Perognathus,flavus,Rodent
21566,21567,5,18,1994,17,DM,M,37.0,51.0,DM,Dipodomys,merriami,Rodent
21567,21568,5,18,1994,1,DM,M,36.0,48.0,DM,Dipodomys,merriami,Rodent
21568,21569,5,18,1994,17,DM,M,37.0,38.0,DM,Dipodomys,merriami,Rodent
21569,21570,5,18,1994,12,DM,F,36.0,42.0,DM,Dipodomys,merriami,Rodent
21570,21571,5,18,1994,7,PP,F,20.0,15.0,PP,Chaetodipus,penicillatus,Rodent
21571,21572,5,18,1994,21,PF,F,17.0,7.0,PF,Perognathus,flavus,Rodent
21572,21573,5,18,1994,21,PF,M,17.0,7.0,PF,Perognathus,flavus,Rodent
21573,21574,5,18,1994,23,AH,,,,AH,Ammospermophilus,harrisi,Rodent
21574,21575,5,18,1994,12,DM,M,35.0,29.0,DM,Dipodomys,merriami,Rodent
21575,21576,5,18,1994,24,RM,M,17.0,9.0,RM,Reithrodontomys,megalotis,Rodent
21576,21577,5,18,1994,2,OT,M,20.0,32.0,OT,Onychomys,torridus,Rodent
21577,21578,5,18,1994,23,AH,,,,AH,Ammospermophilus,harrisi,Rodent
21578,21579,5,18,1994,22,DS,F,52.0,,DS,Dipodomys,spectabilis,Rodent
21579,21580,5,18,1994,19,PP,M,22.0,19.0,PP,Chaetodipus,penicillatus,Rodent
21580,21581,5,18,1994,21,PP,F,22.0,24.0,PP,Chaetodipus,penicillatus,Rodent
21581,21582,5,18,1994,20,,,,,,,,
21582,21583,5,19,1994,3,PP,F,26.0,21.0,PP,Chaetodipus,penicillatus,Rodent
21583,21584,5,19,1994,4,DM,F,37.0,43.0,DM,Dipodomys,merriami,Rodent
21584,21585,5,19,1994,14,DM,M,38.0,44.0,DM,Dipodomys,merriami,Rodent
21585,21586,5,19,1994,4,DM,M,36.0,26.0,DM,Dipodomys,merriami,Rodent
21586,21587,5,19,1994,4,DM,M,39.0,51.0,DM,Dipodomys,merriami,Rodent
21587,21588,5,19,1994,11,DM,F,34.0,18.0,DM,Dipodomys,merriami,Rodent
21588,21589,5,19,1994,8,AH,,,,AH,Ammospermophilus,harrisi,Rodent
21589,21590,5,19,1994,6,PF,F,15.0,6.0,PF,Perognathus,flavus,Rodent
21590,21591,5,19,1994,11,DM,F,35.0,16.0,DM,Dipodomys,merriami,Rodent
21591,21592,5,19,1994,4,DM,F,37.0,42.0,DM,Dipodomys,merriami,Rodent
21592,21593,5,19,1994,8,DO,M,37.0,54.0,DO,Dipodomys,ordii,Rodent
21593,21594,5,19,1994,13,UL,,,,UL,Lizard,sp.,Reptile
21594,21595,5,19,1994,14,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
21595,21596,5,19,1994,11,DM,M,34.0,18.0,DM,Dipodomys,merriami,Rodent
21596,21597,5,19,1994,8,DO,M,38.0,52.0,DO,Dipodomys,ordii,Rodent
21597,21598,5,19,1994,8,DM,M,38.0,51.0,DM,Dipodomys,merriami,Rodent
21598,21599,5,19,1994,13,DM,F,35.0,38.0,DM,Dipodomys,merriami,Rodent
21599,21600,5,19,1994,8,AH,,,,AH,Ammospermophilus,harrisi,Rodent
21600,21601,5,19,1994,8,UL,,,,UL,Lizard,sp.,Reptile
21601,21602,5,19,1994,9,DM,M,38.0,47.0,DM,Dipodomys,merriami,Rodent
21602,21603,5,19,1994,13,OL,F,21.0,19.0,OL,Onychomys,leucogaster,Rodent
21603,21604,5,19,1994,14,DM,M,36.0,46.0,DM,Dipodomys,merriami,Rodent
21604,21605,5,19,1994,13,DM,M,34.0,45.0,DM,Dipodomys,merriami,Rodent
21605,21606,5,19,1994,13,OT,M,22.0,28.0,OT,Onychomys,torridus,Rodent
21606,21607,5,19,1994,11,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
21607,21608,5,19,1994,9,DM,M,38.0,42.0,DM,Dipodomys,merriami,Rodent
21608,21609,5,19,1994,10,,,,,,,,
21609,21610,5,19,1994,15,,,,,,,,
21610,21611,5,19,1994,5,,,,,,,,
21611,21612,5,19,1994,16,,,,,,,,
21612,21613,6,14,1994,19,PF,F,15.0,11.0,PF,Perognathus,flavus,Rodent
21613,21614,6,14,1994,17,DM,F,36.0,24.0,DM,Dipodomys,merriami,Rodent
21614,21615,6,14,1994,17,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
21615,21616,6,14,1994,7,PP,M,22.0,11.0,PP,Chaetodipus,penicillatus,Rodent
21616,21617,6,14,1994,2,DO,M,38.0,42.0,DO,Dipodomys,ordii,Rodent
21617,21618,6,14,1994,17,DM,M,37.0,50.0,DM,Dipodomys,merriami,Rodent
21618,21619,6,14,1994,2,RM,M,17.0,9.0,RM,Reithrodontomys,megalotis,Rodent
21619,21620,6,14,1994,18,PP,F,21.0,19.0,PP,Chaetodipus,penicillatus,Rodent
21620,21621,6,14,1994,22,DS,F,50.0,104.0,DS,Dipodomys,spectabilis,Rodent
21621,21622,6,14,1994,12,DM,M,37.0,33.0,DM,Dipodomys,merriami,Rodent
21622,21623,6,14,1994,12,DM,F,38.0,45.0,DM,Dipodomys,merriami,Rodent
21623,21624,6,14,1994,21,PP,F,22.0,20.0,PP,Chaetodipus,penicillatus,Rodent
21624,21625,6,14,1994,19,PF,M,16.0,8.0,PF,Perognathus,flavus,Rodent
21625,21626,6,14,1994,17,DM,F,37.0,41.0,DM,Dipodomys,merriami,Rodent
21626,21627,6,14,1994,7,PP,F,23.0,19.0,PP,Chaetodipus,penicillatus,Rodent
21627,21628,6,14,1994,7,PP,F,22.0,17.0,PP,Chaetodipus,penicillatus,Rodent
21628,21629,6,14,1994,1,OL,F,21.0,37.0,OL,Onychomys,leucogaster,Rodent
21629,21630,6,14,1994,17,PF,F,,,PF,Perognathus,flavus,Rodent
21630,21631,6,14,1994,1,DM,M,38.0,42.0,DM,Dipodomys,merriami,Rodent
21631,21632,6,14,1994,20,PP,F,22.0,22.0,PP,Chaetodipus,penicillatus,Rodent
21632,21633,6,14,1994,7,PP,F,21.0,12.0,PP,Chaetodipus,penicillatus,Rodent
21633,21634,6,14,1994,18,PP,M,22.0,18.0,PP,Chaetodipus,penicillatus,Rodent
21634,21635,6,14,1994,24,,,,,,,,
21635,21636,6,14,1994,23,,,,,,,,
21636,21637,6,15,1994,13,OL,M,22.0,25.0,OL,Onychomys,leucogaster,Rodent
21637,21638,6,15,1994,5,SS,,,,SS,Spermophilus,spilosoma,Rodent
21638,21639,6,15,1994,11,DM,F,36.0,29.0,DM,Dipodomys,merriami,Rodent
21639,21640,6,15,1994,5,SS,,,,SS,Spermophilus,spilosoma,Rodent
21640,21641,6,15,1994,14,DM,M,38.0,43.0,DM,Dipodomys,merriami,Rodent
21641,21642,6,15,1994,3,PP,M,22.0,18.0,PP,Chaetodipus,penicillatus,Rodent
21642,21643,6,15,1994,8,DM,M,36.0,49.0,DM,Dipodomys,merriami,Rodent
21643,21644,6,15,1994,11,DM,M,38.0,44.0,DM,Dipodomys,merriami,Rodent
21644,21645,6,15,1994,8,DO,M,36.0,53.0,DO,Dipodomys,ordii,Rodent
21645,21646,6,15,1994,14,DM,M,37.0,45.0,DM,Dipodomys,merriami,Rodent
21646,21647,6,15,1994,13,OL,F,22.0,30.0,OL,Onychomys,leucogaster,Rodent
21647,21648,6,15,1994,3,PP,M,21.0,19.0,PP,Chaetodipus,penicillatus,Rodent
21648,21649,6,15,1994,8,DM,F,36.0,39.0,DM,Dipodomys,merriami,Rodent
21649,21650,6,15,1994,13,PP,F,21.0,17.0,PP,Chaetodipus,penicillatus,Rodent
21650,21651,6,15,1994,4,DM,F,35.0,19.0,DM,Dipodomys,merriami,Rodent
21651,21652,6,15,1994,11,DM,F,36.0,26.0,DM,Dipodomys,merriami,Rodent
21652,21653,6,15,1994,15,,,,,,,,
21653,21654,6,15,1994,16,,,,,,,,
21654,21655,6,15,1994,10,,,,,,,,
21655,21656,6,15,1994,9,,,,,,,,
21656,21657,6,15,1994,6,,,,,,,,
21657,21658,7,8,1994,12,DM,F,35.0,42.0,DM,Dipodomys,merriami,Rodent
21658,21659,7,8,1994,17,DM,F,35.0,30.0,DM,Dipodomys,merriami,Rodent
21659,21660,7,8,1994,17,DM,M,37.0,43.0,DM,Dipodomys,merriami,Rodent
21660,21661,7,8,1994,19,PF,F,16.0,11.0,PF,Perognathus,flavus,Rodent
21661,21662,7,8,1994,7,PP,M,17.0,19.0,PP,Chaetodipus,penicillatus,Rodent
21662,21663,7,8,1994,20,PP,F,21.0,23.0,PP,Chaetodipus,penicillatus,Rodent
21663,21664,7,8,1994,17,DM,M,37.0,52.0,DM,Dipodomys,merriami,Rodent
21664,21665,7,8,1994,12,DM,F,37.0,34.0,DM,Dipodomys,merriami,Rodent
21665,21666,7,8,1994,22,DS,,52.0,103.0,DS,Dipodomys,spectabilis,Rodent
21666,21667,7,8,1994,1,DM,M,36.0,47.0,DM,Dipodomys,merriami,Rodent
21667,21668,7,8,1994,22,DM,M,36.0,41.0,DM,Dipodomys,merriami,Rodent
21668,21669,7,8,1994,21,PP,M,22.0,18.0,PP,Chaetodipus,penicillatus,Rodent
21669,21670,7,8,1994,23,RM,M,17.0,10.0,RM,Reithrodontomys,megalotis,Rodent
21670,21671,7,8,1994,19,PF,F,16.0,7.0,PF,Perognathus,flavus,Rodent
21671,21672,7,8,1994,7,PP,F,22.0,22.0,PP,Chaetodipus,penicillatus,Rodent
21672,21673,7,8,1994,1,PP,F,22.0,16.0,PP,Chaetodipus,penicillatus,Rodent
21673,21674,7,8,1994,12,DM,M,36.0,36.0,DM,Dipodomys,merriami,Rodent
21674,21675,7,8,1994,1,DM,F,35.0,32.0,DM,Dipodomys,merriami,Rodent
21675,21676,7,8,1994,18,PP,M,21.0,19.0,PP,Chaetodipus,penicillatus,Rodent
21676,21677,7,8,1994,23,RM,F,16.0,8.0,RM,Reithrodontomys,megalotis,Rodent
21677,21678,7,8,1994,2,DO,M,36.0,44.0,DO,Dipodomys,ordii,Rodent
21678,21679,7,8,1994,19,PP,F,22.0,,PP,Chaetodipus,penicillatus,Rodent
21679,21680,7,8,1994,24,,,,,,,,
21680,21681,7,9,1994,4,DM,F,36.0,41.0,DM,Dipodomys,merriami,Rodent
21681,21682,7,9,1994,13,PP,M,23.0,20.0,PP,Chaetodipus,penicillatus,Rodent
21682,21683,7,9,1994,3,PP,M,23.0,20.0,PP,Chaetodipus,penicillatus,Rodent
21683,21684,7,9,1994,3,PP,F,,,PP,Chaetodipus,penicillatus,Rodent
21684,21685,7,9,1994,4,SS,,,,SS,Spermophilus,spilosoma,Rodent
21685,21686,7,9,1994,14,DM,M,37.0,43.0,DM,Dipodomys,merriami,Rodent
21686,21687,7,9,1994,10,SS,,,,SS,Spermophilus,spilosoma,Rodent
21687,21688,7,9,1994,8,DO,F,37.0,41.0,DO,Dipodomys,ordii,Rodent
21688,21689,7,9,1994,8,DO,M,37.0,52.0,DO,Dipodomys,ordii,Rodent
21689,21690,7,9,1994,8,SS,,,,SS,Spermophilus,spilosoma,Rodent
21690,21691,7,9,1994,14,DM,M,37.0,43.0,DM,Dipodomys,merriami,Rodent
21691,21692,7,9,1994,13,AH,,,,AH,Ammospermophilus,harrisi,Rodent
21692,21693,7,9,1994,8,DM,M,38.0,49.0,DM,Dipodomys,merriami,Rodent
21693,21694,7,9,1994,11,DM,M,38.0,44.0,DM,Dipodomys,merriami,Rodent
21694,21695,7,9,1994,3,RM,M,17.0,12.0,RM,Reithrodontomys,megalotis,Rodent
21695,21696,7,9,1994,8,DM,F,37.0,41.0,DM,Dipodomys,merriami,Rodent
21696,21697,7,9,1994,14,AB,,,,AB,Amphispiza,bilineata,Bird
21697,21698,7,9,1994,13,OT,F,21.0,27.0,OT,Onychomys,torridus,Rodent
21698,21699,7,9,1994,3,RM,F,22.0,11.0,RM,Reithrodontomys,megalotis,Rodent
21699,21700,7,9,1994,11,DM,F,35.0,31.0,DM,Dipodomys,merriami,Rodent
21700,21701,7,9,1994,13,OL,M,22.0,29.0,OL,Onychomys,leucogaster,Rodent
21701,21702,7,9,1994,5,,,,,,,,
21702,21703,7,9,1994,6,,,,,,,,
21703,21704,7,9,1994,16,,,,,,,,
21704,21705,7,9,1994,15,,,,,,,,
21705,21706,7,9,1994,9,DM,M,37.0,47.0,DM,Dipodomys,merriami,Rodent
21706,21707,8,17,1994,17,DM,F,35.0,36.0,DM,Dipodomys,merriami,Rodent
21707,21708,8,17,1994,2,DM,M,36.0,44.0,DM,Dipodomys,merriami,Rodent
21708,21709,8,17,1994,7,PP,F,21.0,17.0,PP,Chaetodipus,penicillatus,Rodent
21709,21710,8,17,1994,17,DM,M,36.0,48.0,DM,Dipodomys,merriami,Rodent
21710,21711,8,17,1994,22,DS,M,50.0,111.0,DS,Dipodomys,spectabilis,Rodent
21711,21712,8,17,1994,21,PP,M,23.0,22.0,PP,Chaetodipus,penicillatus,Rodent
21712,21713,8,17,1994,24,RM,F,16.0,10.0,RM,Reithrodontomys,megalotis,Rodent
21713,21714,8,17,1994,21,PF,M,16.0,8.0,PF,Perognathus,flavus,Rodent
21714,21715,8,17,1994,11,DM,M,38.0,43.0,DM,Dipodomys,merriami,Rodent
21715,21716,8,17,1994,1,DM,F,35.0,41.0,DM,Dipodomys,merriami,Rodent
21716,21717,8,17,1994,11,DM,M,36.0,31.0,DM,Dipodomys,merriami,Rodent
21717,21718,8,17,1994,18,PF,F,,9.0,PF,Perognathus,flavus,Rodent
21718,21719,8,17,1994,17,DM,M,36.0,51.0,DM,Dipodomys,merriami,Rodent
21719,21720,8,17,1994,20,PP,F,21.0,21.0,PP,Chaetodipus,penicillatus,Rodent
21720,21721,8,17,1994,17,PF,F,15.0,8.0,PF,Perognathus,flavus,Rodent
21721,21722,8,17,1994,7,PP,F,22.0,20.0,PP,Chaetodipus,penicillatus,Rodent
21722,21723,8,17,1994,2,PP,M,,,PP,Chaetodipus,penicillatus,Rodent
21723,21724,8,17,1994,21,PF,F,15.0,7.0,PF,Perognathus,flavus,Rodent
21724,21725,8,17,1994,1,DM,F,36.0,47.0,DM,Dipodomys,merriami,Rodent
21725,21726,8,17,1994,2,PP,F,21.0,15.0,PP,Chaetodipus,penicillatus,Rodent
21726,21727,8,17,1994,21,PP,F,21.0,19.0,PP,Chaetodipus,penicillatus,Rodent
21727,21728,8,17,1994,19,PP,F,22.0,18.0,PP,Chaetodipus,penicillatus,Rodent
21728,21729,8,17,1994,20,PF,M,16.0,9.0,PF,Perognathus,flavus,Rodent
21729,21730,8,17,1994,23,,,,,,,,
21730,21731,8,18,1994,9,DM,F,36.0,26.0,DM,Dipodomys,merriami,Rodent
21731,21732,8,18,1994,3,PP,M,22.0,11.0,PP,Chaetodipus,penicillatus,Rodent
